,sensor_4
1873,1412.27
1874,1411.12
1875,1411.84
1876,1402.53
1877,1411.15
1878,1411.1
1879,1403.24
1880,1411.1
1881,1404.33
1882,1410.55
1883,1418.0
1884,1410.93
1885,1403.42
1886,1417.95
1887,1412.09
1888,1408.48
1889,1408.22
1890,1407.18
1891,1412.2
1892,1406.19
1893,1417.63
1894,1416.51
1895,1410.37
1896,1415.55
1897,1420.83
1898,1415.44
1899,1421.69
1900,1417.4
1901,1418.62
1902,1417.78
1903,1423.1
1904,1420.21
1905,1427.4
1906,1418.42
1907,1431.01
1908,1424.02
1909,1417.01
1910,1433.83
1911,1429.19
1912,1431.95
1913,1428.43
1914,1392.2
1915,1392.03
1916,1395.51
1917,1388.15
1918,1396.37
1919,1394.91
1920,1394.26
1921,1392.39
1922,1401.27
1923,1398.55
1924,1400.69
1925,1396.26
1926,1395.18
1927,1400.37
1928,1393.99
1929,1397.33
1930,1400.99
1931,1395.47
1932,1396.14
1933,1397.1
1934,1399.2
1935,1397.3
1936,1395.85
1937,1393.75
1938,1406.96
1939,1392.6
1940,1396.89
1941,1392.56
1942,1396.87
1943,1402.48
1944,1398.36
1945,1392.5
1946,1396.54
1947,1397.64
1948,1399.6
1949,1396.29
1950,1398.36
1951,1397.83
1952,1390.9
1953,1393.76
1954,1393.32
1955,1398.05
1956,1401.83
1957,1399.42
1958,1398.18
1959,1398.27
1960,1393.94
1961,1402.0
1962,1398.39
1963,1400.5
1964,1395.73
1965,1401.12
1966,1397.38
1967,1402.76
1968,1398.77
1969,1396.86
1970,1400.77
1971,1398.42
1972,1401.01
1973,1402.06
1974,1393.03
1975,1400.1
1976,1397.06
1977,1398.52
1978,1400.65
1979,1399.24
1980,1407.4
1981,1404.08
1982,1393.64
1983,1395.29
1984,1394.25
1985,1404.12
1986,1401.15
1987,1399.61
1988,1394.16
1989,1397.09
1990,1405.17
1991,1398.63
1992,1400.71
1993,1398.55
1994,1398.36
1995,1397.04
1996,1406.27
1997,1397.59
1998,1391.74
1999,1404.97
2000,1403.75
2001,1400.55
2002,1390.62
2003,1397.14
2004,1400.69
2005,1399.88
2006,1397.2
2007,1393.72
2008,1403.99
2009,1411.03
2010,1401.74
2011,1396.65
2012,1396.87
2013,1400.67
2014,1400.21
2015,1394.62
2016,1396.52
2017,1404.78
2018,1401.84
2019,1402.81
2020,1397.62
2021,1401.12
2022,1394.11
2023,1391.63
2024,1401.29
2025,1395.02
2026,1405.91
2027,1404.12
2028,1398.42
2029,1395.43
2030,1400.54
2031,1398.75
2032,1407.73
2033,1407.15
2034,1400.88
2035,1401.57
2036,1398.32
2037,1398.1
2038,1403.73
2039,1403.2
2040,1407.6
2041,1406.54
2042,1409.07
2043,1402.57
2044,1406.11
2045,1399.05
2046,1401.1
2047,1405.37
2048,1404.34
2049,1406.33
2050,1401.27
2051,1398.91
2052,1398.62
2053,1404.24
2054,1403.74
2055,1409.85
2056,1396.72
2057,1408.86
2058,1405.49
2059,1402.77
2060,1406.56
2061,1405.34
2062,1412.16
2063,1404.69
2064,1404.88
2065,1405.32
2066,1405.5
2067,1402.71
2068,1408.72
2069,1407.74
2070,1416.64
2071,1408.22
2072,1402.67
2073,1413.52
2074,1407.85
2075,1402.84
2076,1408.02
2077,1410.26
2078,1404.07
2079,1414.65
2080,1407.49
2081,1405.85
2082,1414.28
2083,1415.82
2084,1413.44
2085,1414.09
2086,1414.52
2087,1409.5
2088,1412.11
2089,1406.76
2090,1414.12
2091,1415.57
2092,1409.71
2093,1407.59
2094,1416.42
2095,1402.63
2096,1413.84
2097,1411.88
2098,1409.21
2099,1418.86
2100,1411.57
2101,1415.61
2102,1409.61
2103,1422.12
2104,1413.63
2105,1413.05
2106,1416.85
2107,1415.76
2108,1418.29
2109,1415.41
2110,1416.91
2111,1413.88
2112,1418.63
2113,1424.28
2114,1417.62
2115,1419.0
2116,1422.41
2117,1420.54
2118,1421.8
2119,1417.02
2120,1422.45
2121,1418.13
2122,1413.32
2123,1415.11
2124,1419.52
2125,1417.97
2126,1422.53
2127,1427.82
2128,1429.1
2129,1424.69
2130,1423.45
2131,1426.21
2132,1424.54
2133,1422.76
2134,1432.13
2135,1436.29
2136,1395.39
2137,1389.78
2138,1392.21
2139,1394.48
2140,1398.36
2141,1398.81
2142,1400.55
2143,1400.84
2144,1400.39
2145,1399.96
2146,1403.4
2147,1398.4
2148,1400.43
2149,1391.25
2150,1406.64
2151,1400.99
2152,1397.7
2153,1394.4
2154,1395.37
2155,1398.75
2156,1391.13
2157,1402.4
2158,1399.86
2159,1400.31
2160,1403.54
2161,1396.14
2162,1400.06
2163,1402.92
2164,1397.34
2165,1400.58
2166,1390.69
2167,1401.48
2168,1394.85
2169,1396.78
2170,1402.56
2171,1397.55
2172,1392.64
2173,1395.71
2174,1398.09
2175,1400.42
2176,1397.41
2177,1400.52
2178,1399.23
2179,1405.46
2180,1391.03
2181,1398.47
2182,1397.92
2183,1400.98
2184,1399.38
2185,1403.6
2186,1398.17
2187,1403.83
2188,1392.95
2189,1394.84
2190,1391.51
2191,1400.18
2192,1402.39
2193,1405.3
2194,1405.2
2195,1398.27
2196,1399.97
2197,1398.58
2198,1393.16
2199,1398.68
2200,1398.46
2201,1397.4
2202,1394.41
2203,1403.57
2204,1400.55
2205,1401.56
2206,1394.86
2207,1400.38
2208,1397.97
2209,1395.96
2210,1391.07
2211,1403.1
2212,1399.83
2213,1396.85
2214,1396.23
2215,1403.0
2216,1401.14
2217,1394.27
2218,1402.02
2219,1396.88
2220,1396.96
2221,1402.28
2222,1393.42
2223,1402.89
2224,1402.26
2225,1399.76
2226,1402.13
2227,1397.51
2228,1403.52
2229,1407.02
2230,1395.26
2231,1395.03
2232,1406.27
2233,1397.71
2234,1394.92
2235,1402.81
2236,1399.46
2237,1394.53
2238,1406.52
2239,1392.54
2240,1401.55
2241,1399.65
2242,1399.41
2243,1396.72
2244,1396.62
2245,1399.72
2246,1391.22
2247,1391.29
2248,1399.14
2249,1401.8
2250,1397.09
2251,1400.27
2252,1399.08
2253,1410.69
2254,1402.35
2255,1398.02
2256,1402.7
2257,1405.57
2258,1397.49
2259,1404.35
2260,1403.9
2261,1403.67
2262,1405.37
2263,1408.11
2264,1401.0
2265,1399.84
2266,1398.91
2267,1398.47
2268,1399.55
2269,1411.41
2270,1403.08
2271,1399.82
2272,1403.68
2273,1404.53
2274,1405.9
2275,1401.7
2276,1402.05
2277,1406.78
2278,1399.7
2279,1401.62
2280,1409.25
2281,1403.74
2282,1407.81
2283,1410.15
2284,1411.83
2285,1402.72
2286,1405.47
2287,1401.33
2288,1405.94
2289,1400.91
2290,1403.41
2291,1402.44
2292,1402.6
2293,1400.72
2294,1412.72
2295,1405.19
2296,1401.88
2297,1402.67
2298,1398.22
2299,1400.01
2300,1411.62
2301,1402.71
2302,1406.61
2303,1405.65
2304,1408.07
2305,1399.02
2306,1412.85
2307,1401.46
2308,1404.02
2309,1411.04
2310,1403.34
2311,1411.16
2312,1404.25
2313,1405.88
2314,1412.68
2315,1407.66
2316,1406.71
2317,1402.03
2318,1404.72
2319,1419.01
2320,1414.52
2321,1409.5
2322,1417.17
2323,1412.07
2324,1404.31
2325,1404.18
2326,1414.78
2327,1415.89
2328,1414.9
2329,1417.31
2330,1416.86
2331,1416.39
2332,1407.81
2333,1412.42
2334,1407.33
2335,1419.89
2336,1409.84
2337,1416.12
2338,1415.68
2339,1413.66
2340,1407.48
2341,1416.59
2342,1408.91
2343,1410.5
2344,1418.53
2345,1417.71
2346,1411.15
2347,1416.11
2348,1417.44
2349,1408.39
2350,1421.25
2351,1419.4
2352,1413.99
2353,1415.34
2354,1419.38
2355,1418.16
2356,1422.01
2357,1419.71
2358,1413.78
2359,1424.28
2360,1415.65
2361,1418.47
2362,1431.26
2363,1418.52
2364,1418.75
2365,1421.19
2366,1416.66
2367,1415.05
2368,1423.14
2369,1420.0
2370,1426.16
2371,1420.43
2372,1429.22
2373,1426.44
2374,1424.85
2375,1432.38
2376,1402.11
2377,1406.54
2378,1403.33
2379,1409.25
2380,1410.35
2381,1409.04
2382,1411.32
2383,1410.7
2384,1399.4
2385,1402.29
2386,1412.44
2387,1407.38
2388,1405.14
2389,1408.12
2390,1404.86
2391,1403.71
2392,1409.69
2393,1412.6
2394,1408.97
2395,1407.65
2396,1404.49
2397,1409.01
2398,1403.92
2399,1407.22
2400,1409.74
2401,1410.57
2402,1410.61
2403,1409.23
2404,1409.43
2405,1400.58
2406,1404.71
2407,1408.2
2408,1406.3
2409,1409.24
2410,1407.2
2411,1400.78
2412,1410.24
2413,1405.1
2414,1412.85
2415,1411.14
2416,1412.07
2417,1407.56
2418,1412.04
2419,1405.39
2420,1409.85
2421,1407.58
2422,1406.25
2423,1412.42
2424,1400.39
2425,1409.02
2426,1413.22
2427,1408.59
2428,1404.21
2429,1411.94
2430,1414.35
2431,1408.46
2432,1407.61
2433,1406.46
2434,1402.56
2435,1413.02
2436,1406.41
2437,1409.63
2438,1409.09
2439,1411.9
2440,1414.56
2441,1406.22
2442,1406.37
2443,1411.87
2444,1420.36
2445,1406.66
2446,1405.68
2447,1414.47
2448,1405.42
2449,1406.39
2450,1406.82
2451,1405.95
2452,1406.28
2453,1413.68
2454,1408.29
2455,1415.59
2456,1412.22
2457,1404.4
2458,1408.9
2459,1407.82
2460,1413.71
2461,1415.28
2462,1403.94
2463,1407.16
2464,1414.97
2465,1410.93
2466,1412.95
2467,1405.97
2468,1414.14
2469,1409.75
2470,1408.66
2471,1412.03
2472,1409.96
2473,1407.46
2474,1414.0
2475,1409.98
2476,1405.95
2477,1416.0
2478,1413.83
2479,1411.71
2480,1412.6
2481,1409.57
2482,1417.46
2483,1408.39
2484,1419.38
2485,1412.7
2486,1411.45
2487,1409.29
2488,1409.84
2489,1419.34
2490,1416.2
2491,1417.6
2492,1413.56
2493,1415.05
2494,1410.41
2495,1412.59
2496,1414.21
2497,1416.51
2498,1412.84
2499,1420.25
2500,1414.66
2501,1418.62
2502,1413.99
2503,1417.31
2504,1426.19
2505,1427.28
2506,1428.96
2507,1418.45
2508,1414.33
2509,1419.05
2510,1421.42
2511,1413.03
2512,1419.0
2513,1417.2
2514,1427.64
2515,1418.94
2516,1425.51
2517,1422.42
2518,1421.68
2519,1421.96
2520,1416.98
2521,1422.97
2522,1419.6
2523,1422.2
2524,1419.79
2525,1426.32
2526,1418.09
2527,1422.8
2528,1425.5
2529,1424.54
2530,1426.68
2531,1420.52
2532,1428.13
2533,1424.96
2534,1430.89
2535,1429.75
2536,1428.39
2537,1414.13
2538,1434.05
2539,1419.55
2540,1425.13
2541,1427.48
2542,1426.11
2543,1429.19
2544,1429.09
2545,1434.94
2546,1405.5
2547,1406.78
2548,1410.36
2549,1408.66
2550,1408.31
2551,1406.72
2552,1402.15
2553,1399.39
2554,1416.61
2555,1410.1
2556,1403.72
2557,1407.15
2558,1409.62
2559,1409.34
2560,1406.2
2561,1409.0
2562,1404.03
2563,1405.87
2564,1408.11
2565,1407.4
2566,1407.08
2567,1407.41
2568,1405.63
2569,1406.29
2570,1407.62
2571,1402.94
2572,1407.03
2573,1406.48
2574,1408.82
2575,1409.6
2576,1404.89
2577,1405.37
2578,1406.37
2579,1409.85
2580,1401.64
2581,1403.92
2582,1412.44
2583,1406.92
2584,1403.8
2585,1411.86
2586,1403.07
2587,1407.81
2588,1407.9
2589,1412.61
2590,1410.44
2591,1409.85
2592,1402.37
2593,1406.57
2594,1409.84
2595,1409.34
2596,1405.96
2597,1411.13
2598,1405.82
2599,1410.93
2600,1406.72
2601,1404.01
2602,1403.8
2603,1413.32
2604,1413.87
2605,1404.27
2606,1411.08
2607,1406.18
2608,1399.34
2609,1402.07
2610,1410.38
2611,1403.29
2612,1411.71
2613,1410.46
2614,1408.67
2615,1406.78
2616,1414.31
2617,1409.41
2618,1411.79
2619,1415.71
2620,1410.41
2621,1409.33
2622,1407.09
2623,1407.96
2624,1406.53
2625,1412.63
2626,1412.8
2627,1402.78
2628,1406.15
2629,1407.51
2630,1408.95
2631,1411.47
2632,1412.87
2633,1410.14
2634,1406.3
2635,1404.97
2636,1408.55
2637,1414.03
2638,1418.25
2639,1410.23
2640,1416.13
2641,1410.02
2642,1412.34
2643,1412.78
2644,1408.46
2645,1412.04
2646,1414.86
2647,1417.22
2648,1412.81
2649,1407.82
2650,1409.09
2651,1413.69
2652,1413.53
2653,1415.34
2654,1408.09
2655,1410.86
2656,1414.54
2657,1412.15
2658,1414.53
2659,1408.0
2660,1418.32
2661,1414.51
2662,1416.63
2663,1411.57
2664,1409.92
2665,1415.4
2666,1420.97
2667,1411.48
2668,1414.96
2669,1418.67
2670,1408.57
2671,1414.3
2672,1412.94
2673,1418.92
2674,1413.21
2675,1414.59
2676,1418.82
2677,1419.52
2678,1421.87
2679,1418.5
2680,1417.78
2681,1417.34
2682,1422.49
2683,1420.71
2684,1420.01
2685,1426.52
2686,1413.6
2687,1424.19
2688,1422.59
2689,1423.84
2690,1419.82
2691,1424.19
2692,1417.04
2693,1423.23
2694,1421.16
2695,1421.84
2696,1428.92
2697,1421.46
2698,1421.08
2699,1418.94
2700,1426.46
2701,1419.52
2702,1432.39
2703,1427.79
2704,1418.86
2705,1429.73
2706,1432.17
2707,1431.55
2708,1430.32
2709,1403.23
2710,1411.67
2711,1407.39
2712,1408.2
2713,1407.83
2714,1406.54
2715,1404.6
2716,1403.33
2717,1408.97
2718,1413.81
2719,1402.62
2720,1407.39
2721,1409.72
2722,1406.46
2723,1407.27
2724,1405.92
2725,1396.55
2726,1406.41
2727,1406.7
2728,1407.12
2729,1417.39
2730,1405.64
2731,1409.33
2732,1412.8
2733,1409.97
2734,1407.04
2735,1406.8
2736,1409.04
2737,1406.08
2738,1413.34
2739,1391.4
2740,1409.75
2741,1413.07
2742,1407.9
2743,1408.93
2744,1403.36
2745,1403.89
2746,1408.78
2747,1414.24
2748,1406.36
2749,1407.09
2750,1403.68
2751,1405.54
2752,1406.23
2753,1405.8
2754,1402.73
2755,1407.12
2756,1407.11
2757,1411.61
2758,1403.85
2759,1408.66
2760,1406.8
2761,1405.97
2762,1408.64
2763,1409.07
2764,1409.08
2765,1408.79
2766,1407.02
2767,1404.47
2768,1403.56
2769,1406.7
2770,1405.63
2771,1402.13
2772,1406.31
2773,1406.3
2774,1409.77
2775,1407.51
2776,1405.71
2777,1404.91
2778,1410.48
2779,1403.71
2780,1409.45
2781,1409.65
2782,1413.14
2783,1407.3
2784,1411.22
2785,1420.7
2786,1408.23
2787,1407.2
2788,1407.36
2789,1411.53
2790,1409.27
2791,1408.38
2792,1405.96
2793,1411.16
2794,1412.86
2795,1419.83
2796,1411.76
2797,1407.39
2798,1415.12
2799,1402.66
2800,1415.0
2801,1409.82
2802,1411.14
2803,1412.44
2804,1410.33
2805,1407.95
2806,1413.11
2807,1414.6
2808,1412.56
2809,1412.2
2810,1413.68
2811,1403.08
2812,1409.33
2813,1408.82
2814,1413.43
2815,1413.06
2816,1418.26
2817,1413.12
2818,1414.21
2819,1412.63
2820,1408.24
2821,1416.74
2822,1413.37
2823,1408.83
2824,1415.84
2825,1407.56
2826,1412.3
2827,1415.3
2828,1417.63
2829,1418.98
2830,1420.11
2831,1424.36
2832,1409.88
2833,1410.52
2834,1419.71
2835,1412.92
2836,1418.95
2837,1413.84
2838,1409.68
2839,1411.42
2840,1416.13
2841,1414.47
2842,1419.82
2843,1420.67
2844,1417.65
2845,1418.4
2846,1413.75
2847,1416.19
2848,1418.96
2849,1416.07
2850,1419.46
2851,1424.5
2852,1418.51
2853,1417.8
2854,1412.14
2855,1418.83
2856,1416.34
2857,1415.99
2858,1425.59
2859,1415.01
2860,1425.5
2861,1422.09
2862,1421.06
2863,1427.29
2864,1430.86
2865,1424.63
2866,1410.81
2867,1415.71
2868,1424.61
2869,1419.35
2870,1422.23
2871,1419.39
2872,1428.09
2873,1426.66
2874,1420.87
2875,1425.5
2876,1428.22
2877,1425.41
2878,1428.7
2879,1424.48
2880,1420.19
2881,1423.9
2882,1425.54
2883,1425.67
2884,1427.06
2885,1424.67
2886,1432.46
2887,1425.93
2888,1427.6
2889,1394.77
2890,1394.27
2891,1395.53
2892,1393.24
2893,1392.44
2894,1395.7
2895,1393.78
2896,1395.75
2897,1397.41
2898,1396.7
2899,1390.35
2900,1402.78
2901,1395.44
2902,1400.45
2903,1401.33
2904,1406.45
2905,1392.92
2906,1390.03
2907,1391.23
2908,1392.71
2909,1395.29
2910,1396.75
2911,1395.0
2912,1397.04
2913,1398.65
2914,1397.76
2915,1406.57
2916,1392.82
2917,1389.69
2918,1396.49
2919,1402.78
2920,1396.39
2921,1397.69
2922,1392.99
2923,1402.65
2924,1396.09
2925,1394.87
2926,1397.0
2927,1393.64
2928,1398.07
2929,1393.26
2930,1393.0
2931,1395.43
2932,1393.57
2933,1395.59
2934,1407.34
2935,1396.56
2936,1395.42
2937,1395.15
2938,1403.78
2939,1397.29
2940,1399.54
2941,1394.35
2942,1398.56
2943,1393.88
2944,1399.54
2945,1393.48
2946,1397.73
2947,1399.53
2948,1400.34
2949,1389.96
2950,1398.03
2951,1399.61
2952,1402.52
2953,1397.08
2954,1398.34
2955,1399.6
2956,1399.59
2957,1389.68
2958,1398.83
2959,1396.53
2960,1403.24
2961,1404.62
2962,1403.28
2963,1390.22
2964,1397.85
2965,1393.14
2966,1399.83
2967,1396.19
2968,1399.08
2969,1393.56
2970,1403.43
2971,1397.4
2972,1396.87
2973,1394.12
2974,1406.17
2975,1399.81
2976,1401.08
2977,1402.98
2978,1402.51
2979,1405.34
2980,1406.95
2981,1398.49
2982,1402.22
2983,1402.67
2984,1393.12
2985,1396.41
2986,1405.04
2987,1402.19
2988,1396.26
2989,1396.3
2990,1402.09
2991,1403.11
2992,1401.92
2993,1398.2
2994,1400.98
2995,1395.01
2996,1399.22
2997,1395.3
2998,1393.1
2999,1400.61
3000,1405.7
3001,1402.68
3002,1404.17
3003,1404.83
3004,1402.16
3005,1399.93
3006,1402.87
3007,1395.59
3008,1398.3
3009,1394.78
3010,1398.55
3011,1408.4
3012,1405.57
3013,1404.73
3014,1401.22
3015,1397.59
3016,1410.27
3017,1404.57
3018,1402.03
3019,1404.06
3020,1406.23
3021,1405.78
3022,1405.44
3023,1408.15
3024,1403.22
3025,1398.79
3026,1406.24
3027,1410.66
3028,1404.6
3029,1403.51
3030,1403.8
3031,1406.21
3032,1401.59
3033,1398.81
3034,1405.95
3035,1411.7
3036,1405.24
3037,1401.05
3038,1410.5
3039,1409.6
3040,1408.89
3041,1405.44
3042,1410.34
3043,1409.17
3044,1407.82
3045,1406.36
3046,1407.61
3047,1414.99
3048,1401.76
3049,1409.9
3050,1409.35
3051,1411.16
3052,1408.98
3053,1413.07
3054,1415.43
3055,1406.28
3056,1404.76
3057,1409.42
3058,1411.39
3059,1416.74
3060,1410.23
3061,1419.42
3062,1407.39
3063,1415.76
3064,1418.25
3065,1411.65
3066,1414.35
3067,1417.69
3068,1411.81
3069,1415.11
3070,1411.34
3071,1416.83
3072,1423.28
3073,1418.4
3074,1421.59
3075,1419.27
3076,1425.28
3077,1421.73
3078,1417.33
3079,1426.05
3080,1414.34
3081,1422.12
3082,1425.55
3083,1417.88
3084,1427.19
3085,1425.4
3086,1426.08
3087,1418.77
3088,1419.29
3089,1418.86
3090,1428.07
3091,1433.98
3092,1435.38
3093,1425.96
3094,1429.5
3095,1433.72
3096,1411.32
3097,1399.44
3098,1411.88
3099,1407.9
3100,1415.65
3101,1401.3
3102,1416.51
3103,1403.58
3104,1407.39
3105,1407.4
3106,1412.89
3107,1412.87
3108,1415.69
3109,1412.3
3110,1407.76
3111,1408.44
3112,1413.17
3113,1415.16
3114,1406.94
3115,1409.82
3116,1407.12
3117,1403.39
3118,1406.08
3119,1406.95
3120,1404.33
3121,1406.58
3122,1412.82
3123,1404.36
3124,1409.8
3125,1406.71
3126,1414.7
3127,1413.42
3128,1406.42
3129,1409.91
3130,1412.25
3131,1401.84
3132,1407.45
3133,1410.52
3134,1412.23
3135,1411.15
3136,1415.71
3137,1408.39
3138,1421.17
3139,1409.48
3140,1409.55
3141,1420.29
3142,1411.15
3143,1412.69
3144,1408.92
3145,1413.15
3146,1413.93
3147,1412.73
3148,1410.74
3149,1406.44
3150,1412.91
3151,1411.32
3152,1413.91
3153,1409.17
3154,1413.43
3155,1405.9
3156,1413.95
3157,1405.39
3158,1409.86
3159,1406.18
3160,1410.34
3161,1407.18
3162,1408.07
3163,1409.1
3164,1412.95
3165,1406.13
3166,1416.64
3167,1415.99
3168,1408.34
3169,1411.47
3170,1419.33
3171,1408.91
3172,1414.18
3173,1408.81
3174,1406.98
3175,1411.3
3176,1415.33
3177,1411.06
3178,1405.56
3179,1415.67
3180,1414.65
3181,1412.29
3182,1411.5
3183,1410.67
3184,1408.2
3185,1412.83
3186,1414.17
3187,1414.23
3188,1418.45
3189,1419.74
3190,1407.14
3191,1410.54
3192,1418.57
3193,1414.69
3194,1415.57
3195,1410.57
3196,1418.99
3197,1412.94
3198,1412.21
3199,1417.67
3200,1421.16
3201,1411.36
3202,1420.14
3203,1407.4
3204,1414.67
3205,1417.56
3206,1405.98
3207,1415.87
3208,1409.14
3209,1416.38
3210,1410.58
3211,1409.98
3212,1415.27
3213,1419.59
3214,1410.05
3215,1409.54
3216,1418.02
3217,1418.2
3218,1412.0
3219,1420.38
3220,1415.76
3221,1416.83
3222,1411.71
3223,1415.95
3224,1417.44
3225,1417.16
3226,1416.08
3227,1418.77
3228,1420.01
3229,1416.75
3230,1409.0
3231,1418.89
3232,1417.33
3233,1409.83
3234,1417.93
3235,1409.19
3236,1411.63
3237,1419.96
3238,1415.38
3239,1421.52
3240,1414.55
3241,1418.12
3242,1420.49
3243,1415.16
3244,1413.59
3245,1416.16
3246,1422.85
3247,1408.97
3248,1416.37
3249,1414.51
3250,1417.87
3251,1416.88
3252,1411.02
3253,1413.62
3254,1410.04
3255,1419.9
3256,1420.55
3257,1417.47
3258,1421.62
3259,1416.46
3260,1406.3
3261,1416.63
3262,1415.55
3263,1419.24
3264,1422.83
3265,1423.57
3266,1425.53
3267,1420.7
3268,1418.31
3269,1416.51
3270,1426.64
3271,1421.84
3272,1419.99
3273,1417.45
3274,1417.4
3275,1424.52
3276,1428.06
3277,1421.49
3278,1419.12
3279,1417.83
3280,1423.93
3281,1427.07
3282,1423.67
3283,1425.79
3284,1418.5
3285,1422.67
3286,1426.81
3287,1430.31
3288,1426.24
3289,1425.86
3290,1428.85
3291,1423.16
3292,1428.81
3293,1429.68
3294,1424.25
3295,1425.06
3296,1429.67
3297,1426.59
3298,1423.13
3299,1427.74
3300,1426.2
3301,1419.63
3302,1434.58
3303,1437.53
3304,1429.68
3305,1401.29
3306,1399.55
3307,1400.98
3308,1394.42
3309,1400.71
3310,1400.36
3311,1398.68
3312,1399.79
3313,1393.24
3314,1391.98
3315,1397.93
3316,1390.53
3317,1398.84
3318,1402.96
3319,1399.15
3320,1394.02
3321,1402.41
3322,1398.16
3323,1402.27
3324,1395.63
3325,1394.39
3326,1402.13
3327,1395.52
3328,1398.13
3329,1399.79
3330,1394.01
3331,1394.29
3332,1395.77
3333,1394.51
3334,1393.77
3335,1400.16
3336,1398.55
3337,1402.83
3338,1396.34
3339,1395.86
3340,1401.3
3341,1397.82
3342,1400.44
3343,1397.22
3344,1396.39
3345,1397.63
3346,1397.41
3347,1390.87
3348,1397.69
3349,1403.54
3350,1391.13
3351,1403.53
3352,1396.55
3353,1396.28
3354,1399.94
3355,1395.27
3356,1400.73
3357,1390.76
3358,1400.51
3359,1393.34
3360,1393.85
3361,1397.35
3362,1405.33
3363,1402.36
3364,1401.54
3365,1401.51
3366,1390.41
3367,1399.59
3368,1402.7
3369,1407.64
3370,1400.35
3371,1405.95
3372,1399.78
3373,1402.03
3374,1401.11
3375,1403.57
3376,1398.68
3377,1395.65
3378,1401.35
3379,1399.29
3380,1404.19
3381,1398.07
3382,1400.24
3383,1401.89
3384,1401.12
3385,1402.76
3386,1402.51
3387,1399.05
3388,1397.57
3389,1402.77
3390,1400.35
3391,1395.99
3392,1398.02
3393,1408.61
3394,1397.48
3395,1402.28
3396,1401.28
3397,1406.35
3398,1400.73
3399,1398.86
3400,1400.12
3401,1399.53
3402,1402.17
3403,1401.3
3404,1396.71
3405,1406.0
3406,1400.65
3407,1398.34
3408,1404.87
3409,1396.6
3410,1401.6
3411,1401.31
3412,1393.71
3413,1404.94
3414,1402.47
3415,1398.1
3416,1401.7
3417,1397.51
3418,1401.17
3419,1399.02
3420,1398.49
3421,1399.59
3422,1412.29
3423,1394.35
3424,1398.24
3425,1403.91
3426,1403.5
3427,1404.06
3428,1398.38
3429,1401.62
3430,1410.91
3431,1405.74
3432,1403.27
3433,1395.24
3434,1403.14
3435,1406.9
3436,1405.16
3437,1395.69
3438,1401.67
3439,1399.83
3440,1399.88
3441,1403.29
3442,1404.48
3443,1394.7
3444,1398.0
3445,1402.17
3446,1394.96
3447,1403.49
3448,1407.06
3449,1397.85
3450,1405.31
3451,1405.51
3452,1404.35
3453,1399.87
3454,1400.46
3455,1401.98
3456,1403.46
3457,1395.23
3458,1403.02
3459,1398.62
3460,1395.35
3461,1402.5
3462,1408.6
3463,1393.73
3464,1394.92
3465,1401.72
3466,1403.67
3467,1406.47
3468,1412.84
3469,1400.95
3470,1395.52
3471,1402.52
3472,1395.11
3473,1410.3
3474,1397.9
3475,1403.43
3476,1402.83
3477,1407.84
3478,1397.64
3479,1404.96
3480,1399.89
3481,1407.83
3482,1403.37
3483,1401.41
3484,1412.6
3485,1409.66
3486,1408.71
3487,1405.2
3488,1401.65
3489,1402.19
3490,1397.07
3491,1406.55
3492,1406.95
3493,1401.76
3494,1410.8
3495,1400.26
3496,1409.87
3497,1408.77
3498,1410.3
3499,1405.3
3500,1404.79
3501,1411.75
3502,1407.94
3503,1404.1
3504,1402.29
3505,1406.68
3506,1404.18
3507,1408.23
3508,1406.92
3509,1408.9
3510,1400.9
3511,1409.62
3512,1408.41
3513,1399.69
3514,1406.89
3515,1412.93
3516,1413.36
3517,1407.88
3518,1414.55
3519,1410.19
3520,1417.78
3521,1409.4
3522,1409.23
3523,1409.23
3524,1410.74
3525,1406.92
3526,1406.96
3527,1409.63
3528,1410.57
3529,1409.17
3530,1413.49
3531,1410.2
3532,1411.02
3533,1413.03
3534,1411.74
3535,1418.15
3536,1415.25
3537,1409.53
3538,1417.87
3539,1407.83
3540,1417.09
3541,1408.25
3542,1418.85
3543,1422.99
3544,1418.71
3545,1415.02
3546,1419.3
3547,1414.03
3548,1422.37
3549,1411.52
3550,1419.6
3551,1416.46
3552,1412.8
3553,1421.61
3554,1415.21
3555,1415.08
3556,1414.83
3557,1418.95
3558,1421.67
3559,1421.43
3560,1421.93
3561,1419.53
3562,1415.0
3563,1428.3
3564,1428.94
3565,1421.2
3566,1418.06
3567,1416.22
3568,1427.41
3569,1429.2
3570,1427.81
3571,1421.63
3572,1430.58
3573,1430.87
3574,1424.06
3575,1433.02
